puuid,date,lane,individualPosition,win,match_id,championname
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-07 21:46:58,BOTTOM,UTILITY,False,EUW1_5544166513,Lulu
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 19:53:24,MIDDLE,UTILITY,True,EUW1_5581245621,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 19:06:28,BOTTOM,UTILITY,True,EUW1_5581126007,Yuumi
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 17:58:39,NONE,UTILITY,True,EUW1_5581021916,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 17:19:25,NONE,UTILITY,True,EUW1_5580923955,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 16:00:50,BOTTOM,UTILITY,True,EUW1_5580708622,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 15:10:31,BOTTOM,UTILITY,False,EUW1_5580608539,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 14:44:43,NONE,UTILITY,False,EUW1_5580671247,Taric
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 14:00:37,BOTTOM,UTILITY,True,EUW1_5580583174,Braum
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 13:10:21,BOTTOM,UTILITY,True,EUW1_5580484965,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 12:16:20,BOTTOM,UTILITY,True,EUW1_5580395708,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-28 11:37:12,BOTTOM,UTILITY,True,EUW1_5580333279,Taric
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-27 23:07:50,JUNGLE,JUNGLE,False,EUW1_5579587119,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-27 22:26:02,BOTTOM,UTILITY,True,EUW1_5579521128,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-27 13:13:35,NONE,UTILITY,False,EUW1_5578318935,Soraka
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-27 12:17:45,MIDDLE,JUNGLE,False,EUW1_5578243258,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-26 11:22:41,BOTTOM,UTILITY,True,EUW1_5576243463,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 22:06:17,BOTTOM,UTILITY,False,EUW1_5575752582,Zilean
